query_id,query,expected_scenario,expected_variable,expected_year_range,expected_file_path,predicted_scenario,predicted_variable,predicted_year_range,predicted_file_path,scenario_match,variable_match,year_range_match,file_path_match,success,error
10,Show me near-surface air temperature data for a ssp119 CO2 emissions scenario for 205101-210012,ssp119,tas,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp119/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp119_r3i1p1f2_gn_205101-210012.nc,ssp119,tas,205101-210012,,True,True,True,False,True,
12,I need the near-surface air temperature data for the ssp119 CO2 emissions scenario between 205101 and 210012.,ssp119,tas,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp119/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp119_r3i1p1f2_gn_205101-210012.nc,ssp119,tas,205101-210012,,True,True,True,False,True,
13,Could you provide me with the near-surface air temperature data associated with the ssp119 CO2 emissions scenario from 205101 to 210012?,ssp119,tas,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp119/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp119_r3i1p1f2_gn_205101-210012.nc,ssp119,tas,205101-210012,,True,True,True,False,True,
14,Please show me the near-surface air temperature data for the period 205101-210012 under the ssp119 CO2 emissions scenario.,ssp119,tas,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp119/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp119_r3i1p1f2_gn_205101-210012.nc,ssp119,tas,205101-210012,,True,True,True,False,True,
16,Could you present the near-surface air temperature data for the ssp119 CO2 emissions scenario during 205101-210012?,ssp119,tas,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp119/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp119_r3i1p1f2_gn_205101-210012.nc,ssp119,tas,205101-210012,,True,True,True,False,True,
17,Show me the near-surface air temperature data relevant to the ssp119 CO2 emissions scenario for the time frame 205101-210012.,ssp119,tas,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp119/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp119_r3i1p1f2_gn_205101-210012.nc,ssp119,tas,205101-210012,,True,True,True,False,True,
15,I'm looking for the near-surface air temperature data corresponding to the ssp119 CO2 emissions scenario covering 205101-210012.,ssp119,tas,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp119/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp119_r3i1p1f2_gn_205101-210012.nc,ssp119,tas,205101-210012,,True,True,True,False,True,
19,Show me near-surface air temperature data for a ssp119 CO2 emissions scenario for 205101-210012,ssp119,tas,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp119/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp119_r3i1p1f2_gn_205101-210012.nc,ssp119,tas,205101-210012,,True,True,True,False,True,
18,Please display the near-surface air temperature data for the ssp119 CO2 emissions scenario for the interval 205101 to 210012.,ssp119,tas,205101-210012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp119/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp119_r3i1p1f2_gn_205101-210012.nc,ssp119,tas,205101-210012,,True,True,True,False,True,
20,Show me near-surface air temperature data for a ssp119 CO2 emissions scenario for 210101-215012,ssp119,tas,210101-215012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp119/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp119_r3i1p1f2_gn_210101-215012.nc,ssp119,tas,210101-215012,,True,True,True,False,True,
21,I would like to see the near-surface air temperature data for the ssp119 CO2 emissions scenario spanning from 210101 to 215012.,ssp119,tas,210101-215012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp119/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp119_r3i1p1f2_gn_210101-215012.nc,ssp119,tas,210101-215012,,True,True,True,False,True,
22,Kindly provide me with the near-surface air temperature data corresponding to the ssp119 CO2 emissions scenario for the period 210101-215012.,ssp119,tas,210101-215012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp119/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp119_r3i1p1f2_gn_210101-215012.nc,ssp119,tas,210101-215012,,True,True,True,False,True,
23,I am interested in viewing the near-surface air temperature data associated with the ssp119 CO2 emissions scenario between 210101 and 215012.,ssp119,tas,210101-215012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp119/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp119_r3i1p1f2_gn_210101-215012.nc,ssp119,tas,210101-215012,,True,True,True,False,True,
26,I am requesting the near-surface air temperature data for the scenario involving ssp119 CO2 emissions for the duration 210101-215012.,ssp119,tas,210101-215012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp119/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp119_r3i1p1f2_gn_210101-215012.nc,ssp119,tas,210101-215012,,True,True,True,False,True,
25,I'm seeking the near-surface air temperature data pertaining to the ssp119 CO2 emissions scenario covering the period 210101-215012.,ssp119,tas,210101-215012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp119/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp119_r3i1p1f2_gn_210101-215012.nc,ssp119,tas,210101-215012,,True,True,True,False,True,
24,Could you please display the near-surface air temperature data for the ssp119 CO2 emissions scenario as it pertains to the time frame from 210101 to 215012?,ssp119,tas,210101-215012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp119/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp119_r3i1p1f2_gn_210101-215012.nc,ssp119,tas,210101-215012,,True,True,True,False,True,
29,I'd like to see the near-surface air temperature data for the ssp119 CO2 emissions scenario over the period 210101-215012.,ssp119,tas,210101-215012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp119/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp119_r3i1p1f2_gn_210101-215012.nc,ssp119,tas,210101-215012,,True,True,True,False,True,
27,Show me the near-surface air temperature data related to the CO2 emissions scenario ssp119 for the timeframe from 210101 to 215012.,ssp119,tas,210101-215012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp119/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp119_r3i1p1f2_gn_210101-215012.nc,ssp119,tas,210101-215012,,True,True,True,False,True,
28,Provide me with the near-surface air temperature data for the ssp119 CO2 emissions scenario from 210101 to 215012.,ssp119,tas,210101-215012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp119/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp119_r3i1p1f2_gn_210101-215012.nc,ssp119,tas,210101-215012,,True,True,True,False,True,
31,Can you provide me with the near-surface air temperature data corresponding to the ssp119 CO2 emissions scenario between 215101 and 220012?,ssp119,tas,215101-220012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp119/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp119_r3i1p1f2_gn_215101-220012.nc,ssp119,tas,215101-220012,,True,True,True,False,True,
30,Show me near-surface air temperature data for a ssp119 CO2 emissions scenario for 215101-220012,ssp119,tas,215101-220012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp119/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp119_r3i1p1f2_gn_215101-220012.nc,ssp119,tas,215101-220012,,True,True,True,False,True,
32,I would like to see the near-surface air temperature data related to the ssp119 CO2 emissions scenario for the time period 215101-220012.,ssp119,tas,215101-220012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp119/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp119_r3i1p1f2_gn_215101-220012.nc,ssp119,tas,215101-220012,,True,True,True,False,True,
33,Please show me the near-surface air temperature data for the ssp119 CO2 emissions scenario from 215101 to 220012.,ssp119,tas,215101-220012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp119/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp119_r3i1p1f2_gn_215101-220012.nc,ssp119,tas,215101-220012,,True,True,True,False,True,
34,I am interested in examining the near-surface air temperature data for the ssp119 CO2 emissions scenario during the period 215101-220012.,ssp119,tas,215101-220012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp119/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp119_r3i1p1f2_gn_215101-220012.nc,ssp119,tas,215101-220012,,True,True,True,False,True,
36,I need to review the near-surface air temperature data linked to the ssp119 CO2 emissions scenario for the timeframe 215101-220012.,ssp119,tas,215101-220012,/cmip6/CMIP6/ScenarioMIP/NASA-GISS/GISS-E2-1-G/ssp119/r3i1p1f2/Amon/tas/gn/v20200115/tas_Amon_GISS-E2-1-G_ssp119_r3i1p1f2_gn_215101-220012.nc,ssp119,tas,215101-220012,,True,True,True,False,True,
